,company_id,company_name,description,job_id,job_title,locations,locations_count,publish_date,summary
42,projects/gweb-careers-proto/companies/ebbbf0d1-8121-483c-8f99-ee92597591fc,Google,"<p>Like Google&#39;s own ambitions, the work of a Software Engineer (SWE) goes way beyond just Search. SWE Managers have not only the technical chops to roll up their sleeves and provide technical leadership to major projects, but also manage a team of engineers. You not only optimize your own code but make sure engineers are able to optimize theirs. As a SWE Manager you manage your project goals, contribute to product strategy and help develop your team. SWE teams work all across the company, in areas such as information retrieval, artificial intelligence, natural language processing, distributed computing, large-scale system design, networking, security, data compression, user interface design; the list goes on and is growing every day. Operating with scale and speed, our exceptional software engineers are just getting started -- and as a manager, you guide the way.

With technical and leadership expertise, you manage engineers across multiple teams and locations, a large product budget and oversee the deployment of large-scale projects across multiple sites internationally.</p>

<p>The G Suite team is focused on delivering the tools people need to give their creative best at home, school and work. Instead of accepting the status quo, G Suite has a track record of reinventing productivity, from threaded conversations and search in Gmail to real-time collaboration in Docs. As people, schools, and businesses move to the cloud, we are well-positioned to invent the next chapter in productivity, leveraging our expertise in cloud, machine learning, security and scale.</p><p>The web is what you make of it and our team is helping the world make more of the web. From open-source pros to user-experience extraordinaires, we develop products that help users connect, communicate and collaborate with others. Our consumer products and cloud platforms are giving millions of users at homes, businesses, universities and nonprofits around the world the tools that shape their web experience -- and changing the way they think about computing.</p>",jobs/73706596720353990,"Software Engineering Manager, G Suite","['Sunnyvale, CA, USA']",1,2019-10-31T22:17:22.537Z,"<ul>
<li>BA/BS degree in Computer Science, related field or equivalent practical experience.</li>
<li>5 years of experience in technical leadership and people management.</li>
<li>3 years of experience leading full-stack development projects.</li>
<li>Experience programming in one of the following: Java, JavaScript and/or C++.</li>
</ul>"
43,projects/gweb-careers-proto/companies/ebbbf0d1-8121-483c-8f99-ee92597591fc,Google,"<p>There's no such thing as a ""safe system"" - only safer systems. Our Security team works to create and maintain the safest operating environment for Google's users and developers. As a Security Engineer, you help protect network boundaries, keep computer systems and network devices hardened against attacks and provide security services to protect highly sensitive data like passwords and customer information. Security Engineers work hands-on with network equipment and actively monitor our systems for attacks and intrusions. You also work with software engineers to proactively identify and fix security flaws and vulnerabilities.<br><br>You are a recognized expert in at least two security domains and use your leadership skills to manage a team that sets the direction and goals for solving Google-wide problems. You identify fundamental security problems at Google and drives major security improvements in Google infrastructure.</p>
<p>As the Manager of the Android Security team, you will lead a group of highly motivated Security Engineers who work on protecting billions of users from Malware and other harmful applications. You will inspire and grow the team and enable effectiveness and efficiency by providing thought leadership, execution excellence and people management guidance. In addition to the management duties, you will also make technical contributions to the team and often take the lead role in driving complex technical projects for curbing Malware &amp; other potentially harmful applications end to end.</p>",jobs/102396335824478918,"Security Engineering Manager, Android Security Operations","['Sunnyvale, CA, USA']",1,2019-11-18T17:01:26.635Z,"<ul>
<li>Bachelors degree in Computer Science, Engineering, related technical field, or equivalent practical experience</li>
<li>5 years of experience in application-level vulnerability testing, code-level security auditing</li>
<li>Experience with Java</li>
</ul>"
44,projects/gweb-careers-proto/companies/ebbbf0d1-8121-483c-8f99-ee92597591fc,Google,"<p>Our computational challenges are so big, complex and unique we can't just purchase off-the-shelf hardware, we've got to make it ourselves. Your team designs and builds the hardware, software and networking technologies that power all of Google's services. As a Hardware Engineer, you design and build the systems that are the heart of the world's largest and most powerful computing infrastructure. You develop from the lowest levels of circuit design to large system design and see those systems all the way through to high volume manufacturing. Your work has the potential to shape the machinery that goes into our cutting-edge data centers affecting millions of Google users.<br><br>Pulling on your technical and leadership expertise, you lead end-to-end research projects in multiple areas of expertise across data center facilities and manage a team of direct reports working on equipment installation, troubleshooting and debugging.</p>
<p>As an Engineering Manager, you'll help deliver products that impact the technical infrastructure at Google. You'll provide leadership to Hardware Engineers in an innovative and fast-paced environment with a focus on physical implementation. You'll own and drive complex technical projects from the concept/planning stage through execution and closure. As an Engineering Manager, you'll motivate the team to deliver excellent designs in multiple application areas.</p><p>Behind everything our users see online is the architecture built by the Technical Infrastructure team to keep it running. From developing and maintaining our data centers to building the next generation of Google platforms, we make Google's product portfolio possible. We're proud to be our engineers' engineers and love voiding warranties by taking things apart so we can rebuild them. We keep our networks up and running, ensuring our users have the best and fastest experience possible.</p>",jobs/80723475381002950,"Engineering Manager, Physical Design","['Sunnyvale, CA, USA']",1,2019-11-06T16:01:45.645Z,"<ul>
<li>Bachelor's degree in Electrical Engineering or equivalent practical experience.</li>
<li>15 years of experience in ASIC implementation methodologies, IP integration and physical design in 16nm and 28nm process nodes, STA, CDC and power analysis using CAD tools.</li>
<li>5 years of management experience in ASIC development teams.</li>
<li>Experience leading physical design teams producing working silicon.</li>
</ul>"
45,projects/gweb-careers-proto/companies/ebbbf0d1-8121-483c-8f99-ee92597591fc,Google,"<p>Our computational challenges are so big, complex and unique we can't just purchase off-the-shelf hardware, we've got to make it ourselves. Your team designs and builds the hardware, software and networking technologies that power all of Google's services. As a Hardware Engineer, you design and build the systems that are the heart of the world's largest and most powerful computing infrastructure. You develop from the lowest levels of circuit design to large system design and see those systems all the way through to high volume manufacturing. Your work has the potential to shape the machinery that goes into our cutting-edge data centers affecting millions of Google users.<br><br>Pulling on your technical and leadership expertise, you lead end-to-end research projects in multiple areas of expertise across data center facilities and manage a team of direct reports working on equipment installation, troubleshooting and debugging.</p>
<p>As a Technical Lead, you will help deliver products that have a substantive impact on the Technical Infrastructure that powers Google. You will provide leadership to a team of Hardware Engineers in a fast paced environment with a focus on semiconductor and memory technology, roadmap and 3rd party IP integration and implementation. You will drive technical projects from the concept/planning stage through execution and closure.</p>

<p>As a Technical Lead, you'll build the systems that are the heart of the world's largest and most powerful computing infrastructure. Your leadership skills will make an impact to the machinery that goes into our cutting-edge data centers affecting billions of Google users.

</p>",jobs/144092158043792070,"Engineering Manager, Design IP & Technology","['Sunnyvale, CA, USA']",1,2020-01-14T19:01:18.811Z,"<ul>
<li>Master's degree.</li>
<li>15 years of experience in semiconductor ASIC product development.</li>
<li>10 years of people management and team building experience.</li>
<li>Experience managing and delivering CMOS designs to production and solving technical problems under deadline.</li>
</ul>"
46,projects/gweb-careers-proto/companies/ebbbf0d1-8121-483c-8f99-ee92597591fc,Google,"<p>Google's products are known for their clean design, ensuring users can quickly and easily find what they're looking for. As an Engineering Designer, you leverage your strong technical background and understanding of ""good"" design to look for ways to streamline the user experience. You work closely with the product managers and development engineers throughout the entire production cycle. You design everything from high-level product flow to detailed UI mockups and then use your expert scripting skills to make your designs a reality.</p>
<p>As a Clock Design Engineer, you'll work on the physical implementation of ASICs using advanced technology nodes. You will drive block and full-chip level physical implementation and QOR (power, timing, area) for clocks. You'll also perform technical evaluations of EDA vendors, process nodes and IP and will provide recommendations.</p><p>Behind everything our users see online is the architecture built by the Technical Infrastructure team to keep it running. From developing and maintaining our data centers to building the next generation of Google platforms, we make Google's product portfolio possible. We're proud to be our engineers' engineers and love voiding warranties by taking things apart so we can rebuild them. We keep our networks up and running, ensuring our users have the best and fastest experience possible.</p>",jobs/75634997911790278,"Clock Design Engineer, Platforms","['Sunnyvale, CA, USA']",1,2020-01-23T16:01:15.587Z,"<ul>
<li>Bachelor's degree in Electrical Engineering degree or equivalent practical experience.
</li>
<li>4 years of experience in ASIC physical design flows and methodologies in advanced nodes.
</li>
<li>Experience in physical design flows and methodologies (including synthesis, place and route, STA, formal verification, CDC and power analysis).</li>
<li>Experience working with Python or Tcl scripting.</li>
</ul>"
47,projects/gweb-careers-proto/companies/ebbbf0d1-8121-483c-8f99-ee92597591fc,Google,"<p>The Google Cloud Platform team helps customers transform and evolve their business through the use of Google’s global network, web-scale data centers and software infrastructure. As part of an entrepreneurial team in this rapidly growing business, you will help shape the future of businesses of all sizes use technology to connect with customers, employees and partners.</p>
<p>As a Sales Engineering Manager for Cloud Retail, you will lead a team to engage with sales prospects, named accounts, and channel partners to understand and assess customer requirements. You and your team will prepare and present demonstrations of Google’s Cloud technologies and address technical objections that arise throughout the sales process. You'll lead efforts to drive solution innovation, working across the organization to identify the right assets and tools to drive customer adoption.</p><p>Google Cloud helps millions of employees and organizations empower their employees, serve their customers, and build what’s next for their business — all with technology built in the cloud. Our products are engineered for security, reliability and scalability, running the full stack from infrastructure to applications to devices and hardware. And our teams are dedicated to helping our customers and developers see the benefits of our technology come to life.</p>",jobs/139245165739942598,"Sales Engineering Manager, Google Cloud Retail","['Chicago, IL, USA', 'Atlanta, GA, USA', 'Sunnyvale, CA, USA']",3,2020-02-25T17:31:22.401Z,"<ul>
<li>Bachelor's degree in Computer Science, related field or equivalent practical experience.
</li>
<li>10 years of experience serving in the capacity of a pre-sales engineer at an enterprise technology company, or equivalent experience in a similar customer facing role.
</li>
<li>Experience in the retail industry.</li>
<li>Ability to travel up to 50% of the time.</li>
</ul>"
48,projects/gweb-careers-proto/companies/ebbbf0d1-8121-483c-8f99-ee92597591fc,Google,"<p>The Google Cloud team helps companies, schools, and government seamlessly make the switch to Google products and supports them along the way. You swiftly problem-solve technical issues for customers to show how our products can make businesses more productive, collaborative, and innovative. You work closely with a cross-functional team of web developers and systems administrators, not to mention a variety of both regional and international customers. Your relationships with customers are crucial in helping Google grow its Google Cloud business and in bringing our product portfolio into companies around the world.</p>

<p>When things go wrong, the buck stops with you: even with the most well-engineered products, customers need help. Our Technical Solutions Engineers step in and own our largest and most important customer issues to solve production issues on customer’s business critical applications. You will be a part of a global team that provides 24x7 support to help customers seamlessly make the switch to Google Cloud. When customers cannot resolve issues themselves, your job is to ensure that we have the necessary tools and processes to swiftly resolve the issue with as little customer effort as possible.
</p>

<p>In this role, you will troubleshoot technical problems for customers with a mix of debugging, networking, system administration, updating documentation, and when needed, coding/scripting. You will use your experience to identify the root problem and improve supportability by working with a team of engineers and product managers. You will make our products easier to adopt and use by making improvements to the product, tools, processes and documentation.</p><p>Google Cloud helps millions of employees and organizations empower their employees, serve their customers, and build what’s next for their business — all with technology built in the cloud. Our products are engineered for security, reliability and scalability, running the full stack from infrastructure to applications to devices and hardware. And our teams are dedicated to helping our customers and developers see the benefits of our technology come to life.</p>",jobs/138976218285253318,"Cloud Technical Solutions Engineer, Chrome and Android","['Austin, TX, USA']",1,2019-10-31T22:26:46.298Z,"<ul>
<li>Bachelor's degree in Computer Science, a related technical field, or equivalent practical experience.</li>
<li>Experience in technical support, professional services, engineering, sustaining engineering, or systems engineering.</li>
</ul>"
49,projects/gweb-careers-proto/companies/ebbbf0d1-8121-483c-8f99-ee92597591fc,Google,"Like Google's own ambitions, the work of a Software Engineer (SWE) goes way beyond just Search. SWE Managers have not only the technical expertise to take on and provide technical leadership to major projects, but also manage a team of engineers. You not only optimize your own code but make sure engineers are able to optimize theirs. As a SWE Manager you manage your project goals, contribute to product strategy and help develop your team. SWE teams work all across the company, in areas such as information retrieval, artificial intelligence, natural language processing, distributed computing, large-scale system design, networking, security, data compression, user interface design; the list goes on and is growing every day. Operating with scale and speed, our exceptional software engineers are just getting started -- and as a manager, you guide the way.<br><br>With technical and leadership expertise, you manage engineers across multiple teams and locations, a large product budget and oversee the deployment of large-scale projects across multiple sites internationally.<p>Google is and always will be an engineering company. We hire people with a broad set of technical skills who are ready to take on some of technology's greatest challenges and make an impact on millions, if not billions, of users. At Google, engineers not only revolutionize search, they routinely work on massive scalability and storage solutions, large-scale applications and entirely new platforms for developers around the world. From Google Ads to Chrome, Android to YouTube, Social to Local, Google engineers are changing the world one technological achievement after another.</p>",jobs/117116803278086854,"Software Engineering Manager, Engineering Productivity","['New York, NY, USA']",1,2020-02-11T19:32:46.463Z,"<ul>
<li>Bachelor's degree in Computer Science or related field, or equivalent practical experience.</li>
<li>3 years of hands-on technical leadership and people management experience.</li>
<li>Programming experience in one of the following: Java, C++ or Python.</li>
<li>Experience with developing automated internal frameworks, increasing developer and release velocity, improving code health and building developer tools.</li>
</ul>"
50,projects/gweb-careers-proto/companies/ebbbf0d1-8121-483c-8f99-ee92597591fc,Google,"<p>Site Reliability Engineering (SRE) combines software and systems engineering to build and run large-scale, massively distributed, fault-tolerant systems. SRE ensures that Google's services—both our internally critical and our externally-visible systems—have reliability,  uptime appropriate to users' needs and a fast rate of improvement.  Additionally SRE’s will keep an ever-watchful eye on our systems capacity and performance. Much of our software development focuses on optimizing existing systems, building infrastructure and eliminating work through automation. <br><br><br>On the SRE team, you’ll have the opportunity to manage the complex challenges of scale which are unique to Google, while using your expertise in coding, algorithms, complexity analysis and large-scale system design.<br>SRE's culture of diversity, intellectual curiosity, problem solving and openness is key to its success. Our organization brings together people with a wide variety of backgrounds, experiences and perspectives. We encourage them to collaborate, think big and take risks in a blame-free environment. We promote self-direction to work on meaningful projects, while we also strive to create an environment that provides the support and mentorship needed to learn and grow. <br><br><br><b>To learn more:</b> check out our books on <a href=""https://landing.google.com/sre/book.html"">Site Reliability Engineering</a>, watch a recorded <a href=""https://www.youtube.com/watch?v=bwt6TZjefGM&amp;feature=youtu.be"">Hangout on Air</a> to meet some of our SREs, or read a <a href=""https://careers.google.com/stories/site-reliability-engineering-profile-google/"">career profile</a> about why a Software Engineer chose to join SRE.</p>
<p>As an Engineering Manager, you'll lead a team and be responsible for products globally, provide technical leadership to key projects, and empower and develop teams to do the same.</p><p>Behind everything our users see online is the architecture built by the Technical Infrastructure team to keep it running. From developing and maintaining our data centers to building the next generation of Google platforms, we make Google's product portfolio possible. We're proud to be our engineers' engineers and love voiding warranties by taking things apart so we can rebuild them. We keep our networks up and running, ensuring our users have the best and fastest experience possible.</p>",jobs/91525062269510342,"Engineering Manager, Site Reliability Engineering","['Mountain View, CA, USA']",1,2020-02-26T16:31:04.320Z,"<ul>
<li>Bachelor's degree in Computer Science, similar technical field of study, or equivalent practical experience.
</li>
<li>Experience in software development in one or more of the following: C, C++, Java, Go and/or Perl, Python, Ruby.
</li>
<li>Experience managing an engineering team on projects with technical dives into code, networking, operating systems, and/or storage.</li>
</ul>"
51,projects/gweb-careers-proto/companies/ebbbf0d1-8121-483c-8f99-ee92597591fc,Google,"<p>There's no such thing as a ""safe system"" - only safer systems. Our Security team works to create and maintain the safest operating environment for Google's users and developers. As a Security Engineer, you help protect network boundaries, keep computer systems and network devices hardened against attacks and provide security services to protect highly sensitive data like passwords and customer information. Security Engineers work hands-on with network equipment and actively monitor our systems for attacks and intrusions. You also work with software engineers to proactively identify and fix security flaws and vulnerabilities.<br><br>You are a recognized expert in at least two security domains and use your leadership skills to manage a team that sets the direction and goals for solving Google-wide problems. You Identify fundamental security problems at Google and drives major security improvements in Google infrastructure.</p>
<p>As a Security Engineering Manager, you will use your technical skills to forge our detection and response strategy, and effectively manage incidents that may affect many teams across Google.</p><p>Google is and always will be an engineering company. We hire people with a broad set of technical skills who are ready to take on some of technology's greatest challenges and make an impact on millions, if not billions, of users. At Google, engineers not only revolutionize search, they routinely work on massive scalability and storage solutions, large-scale applications and entirely new platforms for developers around the world. From Google Ads to Chrome, Android to YouTube, Social to Local, Google engineers are changing the world one technological achievement after another.</p>",jobs/88425377795318470,"Security Engineering Manager, Detection and Response","['Kirkland, WA, USA']",1,2020-01-27T15:31:11.060Z,"<ul>
<li>Bachelor's degree in Computer Science or related technical field, or equivalent practical experience.</li>
<li>5 years of experience managing a team of engineering and/or security operations professionals for a distributed organization.</li>
<li>5 years of hands-on technical experience as an individual contributor security professional prior to management.</li>
</ul>"
52,projects/gweb-careers-proto/companies/ebbbf0d1-8121-483c-8f99-ee92597591fc,Google,"<p>Google's projects, like our users, span the globe and require managers to keep the big picture in focus. As a Program Manager at Google, you lead complex, multi-disciplinary projects. You plan requirements with internal customers and usher projects through the entire project lifecycle. This includes managing project schedules, identifying risks and clearly communicating goals to project stakeholders. Your projects often span offices, time zones and hemispheres, and it's your job to keep all the players coordinated on the project's progress and deadlines.</p>
<p>You will identify, scope, and manage projects that increase the value of Alphabet’s Enterprise Network and other networking products and services to our users and customers. You will focus on our customer’s needs, aligning them to either our standard solutions or managing the end-to-end engineering of new products to the market. </p><p>Behind everything our users see online is the architecture built by the Technical Infrastructure team to keep it running. From developing and maintaining our data centers to building the next generation of Google platforms, we make Google's product portfolio possible. We're proud to be our engineers' engineers and love voiding warranties by taking things apart so we can rebuild them. We keep our networks up and running, ensuring our users have the best and fastest experience possible.</p>",jobs/99939542389138118,"Technical Program Manager, Network Engineering","['Sunnyvale, CA, USA', 'New York, NY, USA', 'Austin, TX, USA']",3,2020-02-13T15:31:34.377Z,"<ul>
<li>Bachelor's degree or equivalent practical experience.</li>
<li>5 years of experience in Project/Program Management and in one or more of the following: network planning, network design, data center design, and/or global network deployments.
</li>
<li>4 years of experience implementing and/or supporting WANs. Experience in network engineering or technical consultancy.</li>
</ul>"
53,projects/gweb-careers-proto/companies/ebbbf0d1-8121-483c-8f99-ee92597591fc,Google,"Like Google's own ambitions, the work of a Software Engineer (SWE) goes way beyond just Search. SWE Managers have not only the technical expertise to take on and provide technical leadership to major projects, but also manage a team of engineers. You not only optimize your own code but make sure engineers are able to optimize theirs. As a SWE Manager you manage your project goals, contribute to product strategy and help develop your team. SWE teams work all across the company, in areas such as information retrieval, artificial intelligence, natural language processing, distributed computing, large-scale system design, networking, security, data compression, user interface design; the list goes on and is growing every day. Operating with scale and speed, our exceptional software engineers are just getting started -- and as a manager, you guide the way.<br><br>With technical and leadership expertise, you manage engineers across multiple teams and locations, a large product budget and oversee the deployment of large-scale projects across multiple sites internationally.<p>Google is and always will be an engineering company. We hire people with a broad set of technical skills who are ready to take on some of technology's greatest challenges and make an impact on millions, if not billions, of users. At Google, engineers not only revolutionize search, they routinely work on massive scalability and storage solutions, large-scale applications and entirely new platforms for developers around the world. From Google Ads to Chrome, Android to YouTube, Social to Local, Google engineers are changing the world one technological achievement after another.</p>",jobs/131112511123399366,"Software Engineering Manager, Engineering Productivity","['Seattle, WA, USA', 'Kirkland, WA, USA']",2,2019-11-12T20:23:20.301Z,"<ul>
<li>Bachelor's degree in Computer Science or related field, or equivalent practical experience.</li>
<li>3 years of hands-on technical leadership and people management experience.</li>
<li>Programming experience in one of the following: Java, C++ or Python.</li>
<li>Experience with developing automated internal frameworks, increasing developer and release velocity, improving code health and building developer tools.</li>
</ul>"
54,projects/gweb-careers-proto/companies/ebbbf0d1-8121-483c-8f99-ee92597591fc,Google,"Like Google's own ambitions, the work of a Software Engineer (SWE) goes way beyond just Search. SWE Managers have not only the technical expertise to take on and provide technical leadership to major projects, but also manage a team of engineers. You not only optimize your own code but make sure engineers are able to optimize theirs. As a SWE Manager you manage your project goals, contribute to product strategy and help develop your team. SWE teams work all across the company, in areas such as information retrieval, artificial intelligence, natural language processing, distributed computing, large-scale system design, networking, security, data compression, user interface design; the list goes on and is growing every day. Operating with scale and speed, our exceptional software engineers are just getting started -- and as a manager, you guide the way.<br><br>With technical and leadership expertise, you manage engineers across multiple teams and locations, a large product budget and oversee the deployment of large-scale projects across multiple sites internationally.<p>Google is and always will be an engineering company. We hire people with a broad set of technical skills who are ready to take on some of technology's greatest challenges and make an impact on millions, if not billions, of users. At Google, engineers not only revolutionize search, they routinely work on massive scalability and storage solutions, large-scale applications and entirely new platforms for developers around the world. From Google Ads to Chrome, Android to YouTube, Social to Local, Google engineers are changing the world one technological achievement after another.</p>",jobs/143094576526041798,"Software Engineering Manager, Engineering Productivity","['Mountain View, CA, USA', 'San Bruno, CA, USA', 'Sunnyvale, CA, USA']",3,2019-11-12T20:22:19.185Z,"<ul>
<li>Bachelor's degree in Computer Science or related field, or equivalent practical experience.</li>
<li>3 years of hands-on technical leadership and people management experience.</li>
<li>Programming experience in one of the following: Java, C++, or Python.</li>
<li>Experience with developing automated internal frameworks, increasing developer and release velocity, improving code health, and building developer tools.</li>
</ul>"
55,projects/gweb-careers-proto/companies/ebbbf0d1-8121-483c-8f99-ee92597591fc,Google,"Like Google's own ambitions, the work of a Software Engineer (SWE) goes way beyond just Search. SWE Managers have not only the technical expertise to take on and provide technical leadership to major projects, but also manage a team of engineers. You not only optimize your own code but make sure engineers are able to optimize theirs. As a SWE Manager you manage your project goals, contribute to product strategy and help develop your team. SWE teams work all across the company, in areas such as information retrieval, artificial intelligence, natural language processing, distributed computing, large-scale system design, networking, security, data compression, user interface design; the list goes on and is growing every day. Operating with scale and speed, our exceptional software engineers are just getting started -- and as a manager, you guide the way.<br><br>With technical and leadership expertise, you manage engineers across multiple teams and locations, a large product budget and oversee the deployment of large-scale projects across multiple sites internationally.<p>Google is and always will be an engineering company. We hire people with a broad set of technical skills who are ready to take on some of technology's greatest challenges and make an impact on millions, if not billions, of users. At Google, engineers not only revolutionize search, they routinely work on massive scalability and storage solutions, large-scale applications and entirely new platforms for developers around the world. From Google Ads to Chrome, Android to YouTube, Social to Local, Google engineers are changing the world one technological achievement after another.</p>",jobs/143981195214889670,"Software Engineering Manager, Engineering Productivity","['Pittsburgh, PA, USA']",1,2019-10-31T22:25:22.338Z,"<ul>
<li>Bachelor's degree in Computer Science or related field, or equivalent practical experience.</li>
<li>3 years of hands-on technical leadership and people management experience.</li>
<li>Programming experience in one of the following: Java, C++ or Python.</li>
<li>Experience with developing automated internal frameworks, increasing developer and release velocity, improving code health and building developer tools.</li>
</ul>"
56,projects/gweb-careers-proto/companies/ebbbf0d1-8121-483c-8f99-ee92597591fc,Google,"<p>Like Google&#39;s own ambitions, the work of a Software Engineer (SWE) goes way beyond just Search. SWE Managers have not only the technical expertise to take on and provide technical leadership to major projects, but also manage a team of engineers. You not only optimize your own code but make sure engineers are able to optimize theirs. As a SWE Manager you manage your project goals, contribute to product strategy and help develop your team. SWE teams work all across the company, in areas such as information retrieval, artificial intelligence, natural language processing, distributed computing, large-scale system design, networking, security, data compression, user interface design; the list goes on and is growing every day. Operating with scale and speed, our exceptional software engineers are just getting started -- and as a manager, you guide the way.</p><p>Google is and always will be an engineering company. We hire people with a broad set of technical skills who are ready to take on some of technology&#39;s greatest challenges and make an impact on millions, if not billions, of users. At Google, engineers not only revolutionize search, they routinely work on massive scalability and storage solutions, large-scale applications and entirely new platforms for developers around the world. From Google Ads to Chrome, Android to YouTube, Social to Local, Google engineers are changing the world one technological achievement after another.</p>",jobs/121231887319343814,Engineering Manager,"['Kirkland, WA, USA', 'Seattle, WA, USA', 'Boulder, CO, USA']",3,2019-11-12T20:21:33.317Z,"<ul>
<li>BA/BS degree in Computer Science, related degree or equivalent practical experience.</li>
<li>3 years of hands-on technical leadership and people management experience.</li>
<li>Hands-on programming experience in one of the following: Java, C++ or Python<br></li>
</ul>"
57,projects/gweb-careers-proto/companies/ebbbf0d1-8121-483c-8f99-ee92597591fc,Google,"Like Google's own ambitions, the work of a Software Engineer (SWE) goes way beyond just Search. SWE Managers have not only the technical expertise to take on and provide technical leadership to major projects, but also manage a team of engineers. You not only optimize your own code but make sure engineers are able to optimize theirs. As a SWE Manager you manage your project goals, contribute to product strategy and help develop your team. SWE teams work all across the company, in areas such as information retrieval, artificial intelligence, natural language processing, distributed computing, large-scale system design, networking, security, data compression, user interface design; the list goes on and is growing every day. Operating with scale and speed, our exceptional software engineers are just getting started -- and as a manager, you guide the way.<p>Google is and always will be an engineering company. We hire people with a broad set of technical skills who are ready to take on some of technology's greatest challenges and make an impact on millions, if not billions, of users. At Google, engineers not only revolutionize search, they routinely work on massive scalability and storage solutions, large-scale applications and entirely new platforms for developers around the world. From Google Ads to Chrome, Android to YouTube, Social to Local, Google engineers are changing the world one technological achievement after another.</p>",jobs/77396557743170246,Engineering Manager,"['Mountain View, CA, USA']",1,2019-11-07T22:31:21.280Z,"<ul>
<li>BA/BS degree in Computer Science, related degree or equivalent practical experience.
</li>
<li>3 years of hands-on technical leadership and people management experience.</li>
<li>Hands-on programming experience in one of the following: Java, C++ or Python.</li>
</ul>"
58,projects/gweb-careers-proto/companies/ebbbf0d1-8121-483c-8f99-ee92597591fc,Google,"Like Google's own ambitions, the work of a Software Engineer (SWE) goes way beyond just Search. SWE Managers have not only the technical expertise to take on and provide technical leadership to major projects, but also manage a team of engineers. You not only optimize your own code but make sure engineers are able to optimize theirs. As a SWE Manager you manage your project goals, contribute to product strategy and help develop your team. SWE teams work all across the company, in areas such as information retrieval, artificial intelligence, natural language processing, distributed computing, large-scale system design, networking, security, data compression, user interface design; the list goes on and is growing every day. Operating with scale and speed, our exceptional software engineers are just getting started -- and as a manager, you guide the way.<p>Google is and always will be an engineering company. We hire people with a broad set of technical skills who are ready to take on some of technology's greatest challenges and make an impact on millions, if not billions, of users. At Google, engineers not only revolutionize search, they routinely work on massive scalability and storage solutions, large-scale applications and entirely new platforms for developers around the world. From Google Ads to Chrome, Android to YouTube, Social to Local, Google engineers are changing the world one technological achievement after another.</p>",jobs/126912376705295046,Engineering Manager,"['Cambridge, MA, USA']",1,2019-10-31T22:23:58.686Z,"<ul>
<li>Bachelor's degree in Computer Science or equivalent practical experience.</li>
<li>3 years of hands-on technical leadership and people management experience.</li>
<li>Hands-on programming experience in one of the following: Java, C++ or Python.</li>
</ul>"
59,projects/gweb-careers-proto/companies/ebbbf0d1-8121-483c-8f99-ee92597591fc,Google,"Like Google's own ambitions, the work of a Software Engineer (SWE) goes way beyond just Search. SWE Managers have not only the technical expertise to take on and provide technical leadership to major projects, but also manage a team of engineers. You not only optimize your own code but make sure engineers are able to optimize theirs. As a SWE Manager you manage your project goals, contribute to product strategy and help develop your team. SWE teams work all across the company, in areas such as information retrieval, artificial intelligence, natural language processing, distributed computing, large-scale system design, networking, security, data compression, user interface design; the list goes on and is growing every day. Operating with scale and speed, our exceptional software engineers are just getting started -- and as a manager, you guide the way.<p>Google is and always will be an engineering company. We hire people with a broad set of technical skills who are ready to take on some of technology's greatest challenges and make an impact on millions, if not billions, of users. At Google, engineers not only revolutionize search, they routinely work on massive scalability and storage solutions, large-scale applications and entirely new platforms for developers around the world. From Google Ads to Chrome, Android to YouTube, Social to Local, Google engineers are changing the world one technological achievement after another.</p>",jobs/97502639685542598,Engineering Manager,"['Chicago, IL, USA']",1,2019-10-31T22:25:35.387Z,"<ul>
<li>Bachelor's degree in Computer Science, related field or equivalent practical experience.</li>
<li>3 years of technical leadership and people management experience.</li>
<li>Experience in one of the following: Java, C++, or Python.</li>
</ul>"
60,projects/gweb-careers-proto/companies/ebbbf0d1-8121-483c-8f99-ee92597591fc,Google,"<p>Like Google&#39;s own ambitions, the work of a Software Engineer (SWE) goes way beyond just Search. SWE Managers have not only the technical expertise to take on and provide technical leadership to major projects, but also manage a team of engineers. You not only optimize your own code but make sure engineers are able to optimize theirs. As a SWE Manager you manage your project goals, contribute to product strategy and help develop your team. SWE teams work all across the company, in areas such as information retrieval, artificial intelligence, natural language processing, distributed computing, large-scale system design, networking, security, data compression, user interface design; the list goes on and is growing every day. Operating with scale and speed, our exceptional software engineers are just getting started -- and as a manager, you guide the way.</p><p>Platforms Engineering performs research, design and development for the hardware, software and networking technologies that power all of Google&#39;s products and services (including Google Cloud Platform, Android, Chrome, VR, Gmail, Maps and more). We constantly work on solutions to address the implications of Moore’s Law. Platforms offers impactful projects at every level of the technology stack, from the chip level to massive distributed systems design and software development.</p><p>Behind everything our users see online is the architecture built by the Technical Infrastructure team to keep it running. From developing and maintaining our data centers to building the next generation of Google platforms, we make Google&#39;s product portfolio possible. We&#39;re proud to be our engineers&#39; engineers and love voiding warranties by taking things apart so we can rebuild them. We&#39;re always on call to keep our networks up and running, ensuring our users have the best and fastest experience possible.</p>",jobs/103217488809861830,"Software Engineering Manager, Platforms","['Sunnyvale, CA, USA']",1,2019-10-31T22:17:09.373Z,"<ul>
<li>BA/BS degree in Computer Science or related technical discipline, or equivalent practical experience.</li>
<li>3 years of hands-on technical leadership and people management experience.</li>
<li>Hands-on programming experience in one of the following: Java, C++ or Python.</li>
</ul>"
